Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Speed Limit,Road User,Gender,Age,National Remoteness Areas,SA4 Name 2021,National LGA Name 2021,National Road Type,Christmas Period,Easter Period,Age Group,Day of week,Time of day,Number of Fatalities,National LGA NAme 2021,Time of Day
20213024,Qld,Oct,2021,Friday,1900-01-01 23:00:00,Single,110,Motorcycle rider,Male,25,Major Cities of Australia,Gold Coast,Gold Coast,National or State Highway,No,No,17_to_25,Weekend,Night,-9,,
20211080,NSW,Oct,2021,Saturday,1900-01-01 18:00:00,Single,80,Driver,Male,25,Major Cities of Australia,Capital Region,Queanbeyan-Palerang Regional,Arterial Road,No,No,17_to_25,Weekend,Night,-9,,
20213163,Qld,Oct,2021,Saturday,1900-01-01 21:00:00,Single,60,Passenger,Male,17,Inner Regional Australia,Toowoomba,Toowoomba,Local Road,No,No,17_to_25,Weekend,Night,-9,,
20216027,Tas,Oct,2021,Sunday,1900-01-01 01:00:00,Single,80,Passenger,Male,18,Outer Regional Australia,South East,Central Highlands (Tas.),Access road,No,No,17_to_25,Weekend,Night,-9,,
20213014,Qld,Oct,2021,Saturday,1900-01-01 09:00:00,Single,70,Motorcycle rider,Male,27,Inner Regional Australia,Logan - Beaudesert,Scenic Rim,Local Road,No,No,26_to_39,Weekend,Day,-9,,
20211191,NSW,Oct,2021,Saturday,1900-01-01 22:40:00,Multiple,60,Pedal cyclist,Male,55,Major Cities of Australia,Sydney - Inner South West,Canterbury-Bankstown,Arterial Road,No,No,40_to_64,Weekend,Night,-9,,
20211233,NSW,Oct,2021,Saturday,1900-01-01 00:15:00,Single,70,Driver,Male,41,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,Sub-arterial Road,No,No,40_to_64,Weekend,Night,-9,,
20214061,SA,Oct,2021,Sunday,1900-01-01 18:00:00,Multiple,100,Passenger,Female,59,Inner Regional Australia,Barossa - Yorke - Mid North,Barossa,Arterial Road,No,No,40_to_64,Weekend,Night,-9,,
20212086,Vic,Oct,2021,Sunday,1900-01-01 06:17:00,Single,60,Driver,Male,67,Inner Regional Australia,Melbourne - North West,Macedon Ranges,Local Road,No,No,65_to_74,Weekend,Day,-9,,
20213222,Qld,Oct,2021,Monday,1900-01-01 00:00:00,Single,100,Driver,Male,45,Outer Regional Australia,Central Queensland,Gladstone,Sub-arterial Road,No,No,40_to_64,Weekend,Night,-9,,
20215135,WA,Oct,2021,Friday,1900-01-01 16:40:00,Multiple,60,Pedestrian,Male,54,Major Cities of Australia,Perth - North East,Bayswater,Local Road,No,No,40_to_64,Weekday,Day,-9,,
20212125,Vic,Oct,2021,Friday,1900-01-01 17:06:00,Multiple,100,Driver,Male,47,Inner Regional Australia,Hume,Wangaratta,National or State Highway,No,No,40_to_64,Weekday,Day,-9,,
20213013,Qld,Oct,2021,Monday,1900-01-01 12:00:00,Multiple,60,Passenger,Male,65,Inner Regional Australia,Central Queensland,Rockhampton,National or State Highway,No,No,65_to_74,Weekday,Day,-9,,
20217022,NT,Oct,2021,Tuesday,1900-01-01 19:14:00,Multiple,110,Motorcycle rider,Male,22,Outer Regional Australia,Darwin,Litchfield,National or State Highway,No,No,17_to_25,Weekday,Night,-9,,
20214030,SA,Oct,2021,Monday,1900-01-01 18:58:00,Single,60,Driver,Male,31,Major Cities of Australia,Adelaide - West,Charles Sturt,Arterial Road,No,No,26_to_39,Weekday,Night,-9,,
20211113,NSW,Oct,2021,Tuesday,1900-01-01 11:45:00,Multiple,50,Driver,Male,85,Major Cities of Australia,Central Coast,Central Coast,Collector Road,No,No,75_or_older,Weekday,Day,-9,,
20212001,Vic,Oct,2021,Thursday,1900-01-01 05:40:00,Multiple,60,Pedal cyclist,Male,60,Inner Regional Australia,Ballarat,Ballarat,Local Road,No,No,40_to_64,Weekday,Night,-9,,
20211020,NSW,Oct,2021,Monday,1900-01-01 22:25:00,Single,50,Passenger,Female,94,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Arterial Road,No,No,75_or_older,Weekday,Night,-9,,
20213126,Qld,Oct,2021,Friday,1900-01-01 00:00:00,Single,80,Driver,Male,31,Major Cities of Australia,Gold Coast,Gold Coast,Sub-arterial Road,No,No,26_to_39,Weekday,Night,-9,,
20213217,Qld,Oct,2021,Thursday,1900-01-01 18:00:00,Multiple,60,Motorcycle rider,Male,30,Inner Regional Australia,Toowoomba,Toowoomba,Collector Road,No,No,26_to_39,Weekday,Night,-9,,
20213134,Qld,Oct,2021,Friday,1900-01-01 22:00:00,Single,100,Driver,Female,18,Very Remote Australia,Queensland - Outback,Doomadgee,Collector Road,No,No,17_to_25,Weekend,Night,-9,,
20211024,NSW,Oct,2021,Monday,1900-01-01 01:00:00,Single,100,Motorcycle pillion passenger,Female,17,Outer Regional Australia,Far West and Orana,Narromine,Local Road,No,No,17_to_25,Weekend,Night,-9,,
20211186,NSW,Oct,2021,Friday,1900-01-01 23:30:00,Single,60,Motorcycle rider,Male,18,Major Cities of Australia,Sydney - Outer South West,Campbelltown,Collector Road,No,No,17_to_25,Weekend,Night,-9,,
20211060,NSW,Oct,2021,Sunday,1900-01-01 02:10:00,Multiple,110,Driver,Male,23,Inner Regional Australia,Capital Region,Upper Lachlan,National or State Highway,No,No,17_to_25,Weekend,Night,-9,,
20215044,WA,Oct,2021,Saturday,1900-01-01 19:59:00,Single,110,Driver,Male,25,Outer Regional Australia,Western Australia - Wheat Belt,Albany,National or State Highway,No,No,17_to_25,Weekend,Night,-9,,
20211052,NSW,Oct,2021,Saturday,1900-01-01 01:25:00,Single,100,Driver,Male,28,Outer Regional Australia,New England and North West,Narrabri,Sub-arterial Road,No,No,26_to_39,Weekend,Night,-9,,
20213128,Qld,Oct,2021,Friday,1900-01-01 21:00:00,Multiple,60,Motorcycle rider,Male,30,Major Cities of Australia,Moreton Bay - North,Moreton Bay,Collector Road,No,No,26_to_39,Weekend,Night,-9,,
20215026,WA,Oct,2021,Sunday,1900-01-01 23:33:00,Single,60,Driver,Female,38,Major Cities of Australia,Perth - South East,Canning,Arterial Road,No,No,26_to_39,Weekend,Night,-9,,
20211184,NSW,Oct,2021,Sunday,1900-01-01 02:20:00,Single,100,Driver,Male,31,Outer Regional Australia,Riverina,Lockhart,Arterial Road,No,No,26_to_39,Weekend,Night,-9,,
20215080,WA,Oct,2021,Sunday,1900-01-01 03:14:00,Single,110,Motorcycle rider,Male,49,Inner Regional Australia,Western Australia - Wheat Belt,Chittering,Arterial Road,No,No,40_to_64,Weekend,Night,-9,,
20213128,Qld,Oct,2021,Friday,1900-01-01 21:00:00,Multiple,60,Motorcycle pillion passenger,Male,32,Major Cities of Australia,Moreton Bay - North,Moreton Bay,Collector Road,No,No,26_to_39,Weekend,Night,-9,,
20212158,Vic,Oct,2021,Sunday,1900-01-01 03:08:00,Single,60,Driver,Male,23,Major Cities of Australia,Melbourne - South East,Casey,Arterial Road,No,No,17_to_25,Weekend,Night,-9,,
20211184,NSW,Oct,2021,Sunday,1900-01-01 02:20:00,Single,100,Passenger,Male,22,Outer Regional Australia,Riverina,Lockhart,Arterial Road,No,No,17_to_25,Weekend,Night,-9,,
20212049,Vic,Oct,2021,Friday,1900-01-01 03:40:00,Single,80,Driver,Male,22,Major Cities of Australia,Melbourne - South East,Monash,National or State Highway,No,No,17_to_25,Weekday,Night,-9,,
20213036,Qld,Oct,2021,Thursday,1900-01-01 01:00:00,Single,80,Driver,Male,17,Inner Regional Australia,Logan - Beaudesert,Logan,Local Road,No,No,17_to_25,Weekday,Night,-9,,
20213202,Qld,Oct,2021,Tuesday,1900-01-01 04:00:00,Single,5,Driver,Male,18,Major Cities of Australia,Brisbane - East,Redland,Collector Road,No,No,17_to_25,Weekday,Night,-9,,
20213027,Qld,Oct,2021,Tuesday,1900-01-01 18:00:00,Single,70,Motorcycle rider,Male,39,Inner Regional Australia,Sunshine Coast,Sunshine Coast,Collector Road,No,No,26_to_39,Weekday,Night,-9,,
20211028,NSW,Oct,2021,Tuesday,1900-01-01 22:16:00,Multiple,50,Motorcycle rider,Male,32,Remote Australia,Far West and Orana,Cobar,National or State Highway,No,No,26_to_39,Weekday,Night,-9,,
20214085,SA,Oct,2021,Wednesday,1900-01-01 18:00:00,Single,100,Driver,Male,42,Remote Australia,South Australia - Outback,Cleve,Sub-arterial Road,No,No,40_to_64,Weekday,Night,-9,,
20214050,SA,Oct,2021,Wednesday,1900-01-01 21:15:00,Single,80,Driver,Male,78,Inner Regional Australia,South Australia - South East,Murray Bridge,Collector Road,No,No,75_or_older,Weekday,Night,-9,,
20213170,Qld,Oct,2021,Sunday,1900-01-01 16:00:00,Multiple,100,Passenger,Male,2,Outer Regional Australia,Townsville,Townsville,National or State Highway,No,No,0_to_16,Weekend,Day,-9,,
20214032,SA,Oct,2021,Saturday,1900-01-01 14:00:00,Single,100,Motorcycle rider,Male,60,Inner Regional Australia,South Australia - South East,Alexandrina,Collector Road,No,No,40_to_64,Weekend,Day,-9,,
20213205,Qld,Oct,2021,Sunday,1900-01-01 17:00:00,Multiple,100,Driver,Male,64,Outer Regional Australia,Darling Downs - Maranoa,Western Downs,National or State Highway,No,No,40_to_64,Weekend,Day,-9,,
20213238,Qld,Oct,2021,Sunday,1900-01-01 09:00:00,Single,50,Driver,Male,57,Major Cities of Australia,Brisbane - South,Brisbane,Local Road,No,No,40_to_64,Weekend,Day,-9,,
20213170,Qld,Oct,2021,Sunday,1900-01-01 16:00:00,Multiple,100,Driver,Female,47,Outer Regional Australia,Townsville,Townsville,National or State Highway,No,No,40_to_64,Weekend,Day,-9,,
20213032,Qld,Oct,2021,Sunday,1900-01-01 11:00:00,Multiple,60,Motorcycle rider,Male,48,Major Cities of Australia,Moreton Bay - North,Moreton Bay,Collector Road,No,No,40_to_64,Weekend,Day,-9,,
20212191,Vic,Oct,2021,Saturday,1900-01-01 09:30:00,Multiple,100,Passenger,Male,10,Outer Regional Australia,Hume,Towong,Local Road,No,No,0_to_16,Weekend,Day,-9,,
20211170,NSW,Oct,2021,Sunday,1900-01-01 14:30:00,Single,60,Motorcycle rider,Male,62,Outer Regional Australia,New England and North West,Walcha,Access road,No,No,40_to_64,Weekend,Day,-9,,
20214040,SA,Oct,2021,Saturday,1900-01-01 11:44:00,Single,60,Motorcycle rider,Male,50,Major Cities of Australia,Adelaide - Central and Hills,Adelaide Hills,Sub-arterial Road,No,No,40_to_64,Weekend,Day,-9,,
20213038,Qld,Oct,2021,Saturday,1900-01-01 13:00:00,Multiple,80,Motorcycle rider,Male,59,Inner Regional Australia,Mackay - Isaac - Whitsunday,Mackay,Collector Road,No,No,40_to_64,Weekend,Day,-9,,
20213055,Qld,Oct,2021,Saturday,1900-01-01 10:00:00,Single,100,Motorcycle rider,Male,64,Inner Regional Australia,Sunshine Coast,Sunshine Coast,Local Road,No,No,40_to_64,Weekend,Day,-9,,
20211120,NSW,Oct,2021,Saturday,1900-01-01 12:10:00,Single,100,Passenger,Male,6,Inner Regional Australia,Riverina,Wagga Wagga,Arterial Road,No,No,0_to_16,Weekend,Day,-9,,
20214087,SA,Oct,2021,Saturday,1900-01-01 16:37:00,Single,110,Driver,Male,68,Very Remote Australia,South Australia - Outback,Unincorporated SA,National or State Highway,No,No,65_to_74,Weekend,Day,-9,,
20211006,NSW,Oct,2021,Saturday,1900-01-01 17:00:00,Single,40,Driver,Male,65,Inner Regional Australia,Central West,Mid-Western Regional,Local Road,No,No,65_to_74,Weekend,Day,-9,,
20212018,Vic,Oct,2021,Sunday,1900-01-01 10:30:00,Single,100,Driver,Male,31,Outer Regional Australia,Latrobe - Gippsland,Baw Baw,Local Road,No,No,26_to_39,Weekend,Day,-9,,
20217004,NT,Oct,2021,Saturday,1900-01-01 10:00:00,Multiple,80,Passenger,Female,39,Very Remote Australia,Northern Territory - Outback,West Arnhem,Sub-arterial Road,No,No,26_to_39,Weekend,Day,-9,,
20212153,Vic,Oct,2021,Saturday,1900-01-01 17:16:00,Single,60,Motorcycle rider,Male,32,Major Cities of Australia,Mornington Peninsula,Mornington Peninsula,Collector Road,No,No,26_to_39,Weekend,Day,-9,,
20214006,SA,Oct,2021,Sunday,1900-01-01 17:28:00,Multiple,60,Driver,Female,80,Major Cities of Australia,Adelaide - West,Port Adelaide Enfield,Sub-arterial Road,No,No,75_or_older,Weekend,Day,-9,,
20213092,Qld,Oct,2021,Saturday,1900-01-01 08:00:00,Multiple,30,Pedal cyclist,Male,80,Major Cities of Australia,Brisbane - North,Brisbane,Pedestrian Thoroughfare,No,No,75_or_older,Weekend,Day,-9,,
20213233,Qld,Oct,2021,Saturday,1900-01-01 16:00:00,Single,60,Driver,Male,85,Inner Regional Australia,Wide Bay,Bundaberg,Local Road,No,No,75_or_older,Weekend,Day,-9,,
20213165,Qld,Oct,2021,Saturday,1900-01-01 17:00:00,Multiple,70,Passenger,Unspecified,-9,Major Cities of Australia,Logan - Beaudesert,Logan,Sub-arterial Road,No,No,-9,Weekend,Day,-9,,
20213066,Qld,Oct,2021,Saturday,1900-01-01 16:00:00,Single,50,Passenger,Female,55,Major Cities of Australia,Brisbane - East,Brisbane,Local Road,No,No,40_to_64,Weekend,Day,-9,,
20215038,WA,Oct,2021,Saturday,1900-01-01 07:58:00,Single,60,Motorcycle rider,Male,52,Major Cities of Australia,Perth - South East,Gosnells,Arterial Road,No,No,40_to_64,Weekend,Day,-9,,
20211220,NSW,Oct,2021,Saturday,1900-01-01 12:50:00,Multiple,80,Motorcycle rider,Male,65,Inner Regional Australia,Mid North Coast,Port Macquarie-Hastings,National or State Highway,No,No,65_to_74,Weekend,Day,-9,,
20215096,WA,Oct,2021,Tuesday,1900-01-01 17:05:00,Single,110,Passenger,Male,14,Inner Regional Australia,Bunbury,Donnybrook-Balingup,Local Road,No,No,0_to_16,Weekday,Day,-9,,
20215071,WA,Oct,2021,Tuesday,1900-01-01 07:42:00,Single,110,Driver,Male,25,Very Remote Australia,Western Australia - Outback (South),Mount Magnet,National or State Highway,No,No,17_to_25,Weekday,Day,-9,,
20212174,Vic,Oct,2021,Thursday,1900-01-01 15:53:00,Multiple,60,Motorcycle pillion passenger,Female,24,Major Cities of Australia,Melbourne - North West,Moonee Valley,Local Road,No,No,17_to_25,Weekday,Day,-9,,
20211217,NSW,Oct,2021,Monday,1900-01-01 08:30:00,Single,100,Driver,Female,20,Outer Regional Australia,Hunter Valley exc Newcastle,Muswellbrook,Arterial Road,No,No,17_to_25,Weekday,Day,-9,,
20211117,NSW,Oct,2021,Friday,1900-01-01 11:32:00,Multiple,50,Driver,Male,25,Major Cities of Australia,Sydney - Parramatta,Cumberland,Busway,No,No,17_to_25,Weekday,Day,-9,,
20212020,Vic,Oct,2021,Thursday,1900-01-01 14:16:00,Single,100,Driver,Female,24,Inner Regional Australia,Warrnambool and South West,Moyne,National or State Highway,No,No,17_to_25,Weekday,Day,-9,,
20212182,Vic,Oct,2021,Friday,1900-01-01 17:55:00,Single,100,Driver,Male,32,Inner Regional Australia,Bendigo,Macedon Ranges,Arterial Road,No,No,26_to_39,Weekday,Day,-9,,
20212146,Vic,Oct,2021,Thursday,1900-01-01 10:00:00,Single,-9,Motorcycle rider,Male,30,Outer Regional Australia,North West,Mildura,Local Road,No,No,26_to_39,Weekday,Day,-9,,
20211199,NSW,Oct,2021,Monday,1900-01-01 11:20:00,Multiple,100,Driver,Female,64,Inner Regional Australia,Hunter Valley exc Newcastle,Mid-Coast,Local Road,No,No,40_to_64,Weekday,Day,-9,,
20211081,NSW,Oct,2021,Thursday,1900-01-01 09:05:00,Single,100,Driver,Male,43,Outer Regional Australia,Capital Region,Eurobodalla,National or State Highway,No,No,40_to_64,Weekday,Day,-9,,
20211225,NSW,Oct,2021,Thursday,1900-01-01 13:55:00,Single,80,Motorcycle rider,Male,42,Inner Regional Australia,Sydney - Baulkham Hills and Hawkesbury,Hawkesbury,Collector Road,No,No,40_to_64,Weekday,Day,-9,,
20213098,Qld,Oct,2021,Thursday,1900-01-01 12:00:00,Multiple,80,Driver,Male,50,Major Cities of Australia,Gold Coast,Gold Coast,National or State Highway,No,No,40_to_64,Weekday,Day,-9,,
20213098,Qld,Oct,2021,Thursday,1900-01-01 12:00:00,Multiple,80,Passenger,Female,47,Major Cities of Australia,Gold Coast,Gold Coast,National or State Highway,No,No,40_to_64,Weekday,Day,-9,,
20211229,NSW,Oct,2021,Tuesday,1900-01-01 08:23:00,Single,80,Driver,Male,46,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Arterial Road,No,No,40_to_64,Weekday,Day,-9,,
20215142,WA,Oct,2021,Friday,1900-01-01 17:24:00,Multiple,50,Pedestrian,Male,43,Major Cities of Australia,Perth - North East,Swan,Local Road,No,No,40_to_64,Weekday,Day,-9,,
20211089,NSW,Oct,2021,Thursday,1900-01-01 15:00:00,Multiple,110,Driver,Male,43,Inner Regional Australia,Sydney - Outer South West,Wollondilly,National or State Highway,No,No,40_to_64,Weekday,Day,-9,,
20214048,SA,Oct,2021,Friday,1900-01-01 08:45:00,Multiple,100,Pedal cyclist,Female,47,Inner Regional Australia,South Australia - South East,Murray Bridge,Sub-arterial Road,No,No,40_to_64,Weekday,Day,-9,,
20213098,Qld,Oct,2021,Thursday,1900-01-01 12:00:00,Multiple,80,Passenger,Female,48,Major Cities of Australia,Gold Coast,Gold Coast,National or State Highway,No,No,40_to_64,Weekday,Day,-9,,
20213037,Qld,Oct,2021,Wednesday,1900-01-01 17:00:00,Single,80,Driver,Male,63,Remote Australia,Queensland - Outback,Hope Vale,Local Road,No,No,40_to_64,Weekday,Day,-9,,
20213086,Qld,Oct,2021,Thursday,1900-01-01 13:00:00,Multiple,100,Motorcycle rider,Male,66,Inner Regional Australia,Wide Bay,Bundaberg,Sub-arterial Road,No,No,65_to_74,Weekday,Day,-9,,
20212181,Vic,Oct,2021,Thursday,1900-01-01 11:20:00,Multiple,100,Driver,Male,68,Major Cities of Australia,Melbourne - North West,Brimbank,National or State Highway,No,No,65_to_74,Weekday,Day,-9,,
20215004,WA,Oct,2021,Friday,1900-01-01 15:15:00,Single,110,Motorcycle rider,Male,66,Inner Regional Australia,Perth - South East,Serpentine-Jarrahdale,Local Road,No,No,65_to_74,Weekday,Day,-9,,
20212135,Vic,Oct,2021,Wednesday,1900-01-01 15:32:00,Single,50,Driver,Male,89,Major Cities of Australia,Melbourne - South East,Cardinia,Local Road,No,No,75_or_older,Weekday,Day,-9,,
20213013,Qld,Oct,2021,Monday,1900-01-01 12:00:00,Multiple,60,Passenger,Male,87,Inner Regional Australia,Central Queensland,Rockhampton,National or State Highway,No,No,75_or_older,Weekday,Day,-9,,
20212053,Vic,Oct,2021,Friday,1900-01-01 16:46:00,Single,50,Driver,Male,76,Major Cities of Australia,Mornington Peninsula,Frankston,Local Road,No,No,75_or_older,Weekday,Day,-9,,
20215157,WA,Oct,2021,Thursday,1900-01-01 07:08:00,Single,110,Driver,Male,80,Remote Australia,Western Australia - Outback (South),Perenjori,Local Road,No,No,75_or_older,Weekday,Day,-9,,
20213056,Qld,Oct,2021,Monday,1900-01-01 08:00:00,Single,100,Driver,Male,77,Very Remote Australia,Queensland - Outback,Croydon,Sub-arterial Road,No,No,75_or_older,Weekday,Day,-9,,
20214080,SA,Oct,2021,Thursday,1900-01-01 12:35:00,Multiple,100,Driver,Male,85,Outer Regional Australia,South Australia - South East,Renmark Paringa,Collector Road,No,No,75_or_older,Weekday,Day,-9,,
20213021,Qld,Oct,2021,Wednesday,1900-01-01 14:00:00,Single,50,Driver,Male,84,Major Cities of Australia,Sunshine Coast,Sunshine Coast,Local Road,No,No,75_or_older,Weekday,Day,-9,,
20212132,Vic,Oct,2021,Friday,1900-01-01 14:41:00,Multiple,60,Driver,Female,77,Outer Regional Australia,North West,Horsham,National or State Highway,No,No,75_or_older,Weekday,Day,-9,,
20212132,Vic,Oct,2021,Friday,1900-01-01 14:41:00,Multiple,60,Passenger,Female,79,Outer Regional Australia,North West,Horsham,National or State Highway,No,No,75_or_older,Weekday,Day,-9,,
20211022,NSW,Oct,2021,Sunday,1900-01-01 02:10:00,Single,110,Pedestrian,Male,21,Inner Regional Australia,Capital Region,Upper Lachlan,National or State Highway,No,No,17_to_25,Weekend,Night,-9,,
20217030,NT,Oct,2021,Tuesday,1900-01-01 23:10:00,Single,60,Pedestrian,Male,52,Outer Regional Australia,Darwin,Darwin,Arterial Road,No,No,40_to_64,Weekday,Night,-9,,
20213215,Qld,Oct,2021,Sunday,1900-01-01 08:00:00,Single,60,Pedestrian,Male,74,Major Cities of Australia,Gold Coast,Gold Coast,Collector Road,No,No,65_to_74,Weekend,Day,-9,,
20211073,NSW,Oct,2021,Tuesday,1900-01-01 10:30:00,Single,50,Pedestrian,Female,43,Major Cities of Australia,Sydney - Inner West,Inner West,Local Road,No,No,40_to_64,Weekday,Day,-9,,
20211132,NSW,Oct,2021,Friday,1900-01-01 12:30:00,Single,50,Pedestrian,Female,72,Inner Regional Australia,Richmond - Tweed,Richmond Valley,Local Road,No,No,65_to_74,Weekday,Day,-9,,
20213200,Qld,Oct,2021,Tuesday,1900-01-01 04:00:00,Single,80,Pedestrian,Male,35,Inner Regional Australia,Mackay - Isaac - Whitsunday,Mackay,National or State Highway,No,No,26_to_39,Weekday,Night,-9,,
20213093,Qld,Oct,2021,Friday,1900-01-01 14:00:00,Single,60,Pedestrian,Male,84,Inner Regional Australia,Wide Bay,Fraser Coast,Sub-arterial Road,No,No,75_or_older,Weekday,Day,-9,,
20213235,Qld,Oct,2021,Wednesday,1900-01-01 11:00:00,Single,100,Pedestrian,Female,54,Major Cities of Australia,Ipswich,Ipswich,National or State Highway,No,No,40_to_64,Weekday,Day,-9,,
20212071,Vic,Oct,2021,Wednesday,1900-01-01 21:40:00,Single,100,Pedestrian,Male,68,Inner Regional Australia,Shepparton,Moira,Sub-arterial Road,No,No,65_to_74,Weekday,Night,-9,,
20213135,Qld,Sep,2021,Sunday,1900-01-01 21:00:00,Multiple,50,Motorcycle rider,Male,52,Major Cities of Australia,Gold Coast,Gold Coast,Local Road,No,No,40_to_64,Weekend,Night,-9,,
20215149,WA,Sep,2021,Saturday,1900-01-01 19:10:00,Single,100,Driver,Female,20,Major Cities of Australia,Perth - South East,Gosnells,National or State Highway,No,No,17_to_25,Weekend,Night,-9,,
20215112,WA,Sep,2021,Friday,1900-01-01 22:44:00,Single,80,Motorcycle rider,Male,49,Major Cities of Australia,Perth - Inner,Vincent,National or State Highway,No,No,40_to_64,Weekend,Night,-9,,
20214014,SA,Sep,2021,Wednesday,1900-01-01 08:06:00,Multiple,60,Pedal cyclist,Female,70,Major Cities of Australia,Adelaide - West,West Torrens,Collector Road,No,No,65_to_74,Weekday,Day,-9,,
20212092,Vic,Sep,2021,Tuesday,1900-01-01 12:30:00,Multiple,100,Driver,Female,71,Outer Regional Australia,North West,Horsham,National or State Highway,No,No,65_to_74,Weekday,Day,-9,,
20215010,WA,Sep,2021,Thursday,1900-01-01 22:01:00,Single,70,Passenger,Male,17,Major Cities of Australia,Perth - South East,Armadale,Arterial Road,No,No,17_to_25,Weekday,Night,-9,,
20214039,SA,Sep,2021,Thursday,1900-01-01 21:00:00,Single,80,Driver,Male,24,Inner Regional Australia,Adelaide - Central and Hills,Adelaide Hills,Sub-arterial Road,No,No,17_to_25,Weekday,Night,-9,,
