Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Number of Fatalities,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,National Remoteness Areas,SA4 Name 2021,National LGA NAme 2021,National Road Type,Christmas Period,Easter Period,Day of week,Time of Day,Road User,Gender,Age,Age Group
20171220,NSW,5,2017,Thursday,10:05:00,Multiple,1,No,Yes,Yes,80,Major Cities of Australia,Sydney - Parramatta,Parramatta,National or State Highway,No,No,Weekday,Day,Motorcycle rider,Male,40,40_to_64
20175060,WA,5,2017,Monday,07:30:00,Single,1,No,No,No,110,Outer Regional Australia,Western Australia - Wheat Belt,Pingelly,Arterial Road,No,No,Weekday,Day,Driver,Male,53,40_to_64
20173108,Qld,5,2017,Thursday,10:00:00,Multiple,1,No,No,No,60,Inner Regional Australia,Central Queensland,Rockhampton,Local Road,No,No,Weekday,Day,Passenger,Female,68,65_to_74
20173223,Qld,5,2017,Wednesday,17:00:00,Multiple,1,No,No,No,70,Major Cities of Australia,Logan - Beaudesert,Logan,Sub-arterial Road,No,No,Weekday,Day,Pedal cyclist,Male,16,0_to_16
20171140,NSW,5,2017,Tuesday,13:07:00,Multiple,1,No,No,No,50,Major Cities of Australia,Illawarra,Shellharbour,Local Road,No,No,Weekday,Day,Motorcycle rider,Male,19,17_to_25
20177025,NT,5,2017,Friday,06:12:00,Multiple,1,No,No,No,100,Outer Regional Australia,Darwin,Litchfield,National or State Highway,No,No,Weekday,Day,Motorcycle rider,Male,48,40_to_64
20173163,Qld,5,2017,Saturday,01:00:00,Single,1,No,No,No,80,Major Cities of Australia,Moreton Bay - North,Moreton Bay,Sub-arterial Road,No,No,Weekend,Night,Pedestrian,Male,19,17_to_25
20173125,Qld,5,2017,Friday,19:00:00,Single,1,No,No,No,60,Major Cities of Australia,Brisbane - West,Brisbane,Collector Road,No,No,Weekend,Night,Pedestrian,Female,19,17_to_25
20171332,NSW,5,2017,Sunday,22:20:00,Single,1,No,No,No,50,Inner Regional Australia,Central West,Orange,National or State Highway,No,No,Weekend,Night,Pedestrian,Female,36,26_to_39
20171221,NSW,5,2017,Sunday,05:50:00,Single,1,No,No,No,100,Outer Regional Australia,Central West,Forbes,Arterial Road,No,No,Weekend,Night,Pedestrian,Male,20,17_to_25
20171295,NSW,5,2017,Tuesday,20:20:00,Single,1,No,No,No,60,Outer Regional Australia,Riverina,Griffith,Sub-arterial Road,No,No,Weekday,Night,Pedestrian,Female,55,40_to_64
20173172,Qld,5,2017,Friday,21:00:00,Single,1,No,No,No,80,Major Cities of Australia,Sunshine Coast,Sunshine Coast,Local Road,No,No,Weekend,Night,Pedestrian,Male,41,40_to_64
20171172,NSW,5,2017,Wednesday,18:00:00,Single,1,No,No,No,60,Major Cities of Australia,Sydney - City and Inner South,Sydney,Pedestrian Thoroughfare,No,No,Weekday,Night,Pedestrian,Female,48,40_to_64
20175124,WA,5,2017,Saturday,10:38:00,Single,1,No,No,No,50,,,,,No,No,Weekend,Day,Pedestrian,Male,74,65_to_74
20171081,NSW,5,2017,Saturday,17:40:00,Single,1,No,No,No,50,Outer Regional Australia,New England and North West,Gunnedah,National or State Highway,No,No,Weekend,Day,Pedestrian,Female,91,75_or_older
20174033,SA,5,2017,Sunday,11:28:00,Single,1,No,No,No,100,Outer Regional Australia,Barossa - Yorke - Mid North,Port Pirie,Collector Road,No,No,Weekend,Day,Pedestrian,Male,2,0_to_16
20171155,NSW,5,2017,Tuesday,13:30:00,Single,1,No,No,No,50,Major Cities of Australia,Sydney - Inner West,Inner West,Local Road,No,No,Weekday,Day,Pedestrian,Male,70,65_to_74
20173006,Qld,5,2017,Tuesday,13:00:00,Single,1,No,No,No,60,Major Cities of Australia,Gold Coast,Gold Coast,Sub-arterial Road,No,No,Weekday,Day,Pedestrian,Male,91,75_or_older
20172237,Vic,5,2017,Monday,17:55:00,Single,1,No,No,No,60,Major Cities of Australia,Melbourne - Inner East,Whitehorse,Arterial Road,No,No,Weekday,Day,Pedestrian,Female,75,75_or_older
20173021,Qld,5,2017,Monday,17:00:00,Single,1,No,No,No,70,Major Cities of Australia,Logan - Beaudesert,Logan,Sub-arterial Road,No,No,Weekday,Day,Pedestrian,Male,52,40_to_64
20175092,WA,4,2017,Saturday,20:19:00,Single,2,No,No,No,70,Inner Regional Australia,Western Australia - Wheat Belt,Gingin,Arterial Road,No,No,Weekend,Night,Driver,Female,22,17_to_25
20175092,WA,4,2017,Saturday,20:19:00,Single,2,No,No,No,70,Inner Regional Australia,Western Australia - Wheat Belt,Gingin,Arterial Road,No,No,Weekend,Night,Passenger,Male,32,26_to_39
20177005,NT,4,2017,Saturday,05:00:00,Single,1,No,No,No,130,Remote Australia,Northern Territory - Outback,Katherine,National or State Highway,No,No,Weekend,Night,Driver,Male,50,40_to_64
20173046,Qld,4,2017,Saturday,23:00:00,Single,1,No,No,No,100,Major Cities of Australia,Sunshine Coast,Sunshine Coast,National or State Highway,No,No,Weekend,Night,Passenger,Male,31,26_to_39
20175136,WA,4,2017,Saturday,22:05:00,Multiple,1,Yes,No,No,70,Major Cities of Australia,Perth - South East,Belmont,Arterial Road,No,No,Weekend,Night,Passenger,Male,16,0_to_16
20172091,Vic,4,2017,Friday,12:10:00,Multiple,1,No,No,No,60,Major Cities of Australia,Melbourne - South East,Casey,Sub-arterial Road,No,No,Weekday,Day,Pedestrian,Male,4,0_to_16
20176025,Tas,4,2017,Sunday,22:48:00,Single,1,No,No,No,50,Inner Regional Australia,Hobart,Brighton,Collector Road,No,No,Weekend,Night,Passenger,Male,25,17_to_25
20175085,WA,4,2017,Sunday,04:30:00,Single,1,No,No,No,110,Remote Australia,Western Australia - Outback (South),Morawa,Local Road,No,No,Weekend,Night,Driver,Male,22,17_to_25
20171270,NSW,4,2017,Saturday,18:15:00,Multiple,1,No,No,No,60,Major Cities of Australia,Sydney - City and Inner South,Bayside,Local Road,No,No,Weekend,Night,Pedal cyclist,Male,50,40_to_64
20175025,WA,4,2017,Saturday,18:20:00,Multiple,2,No,No,No,110,Outer Regional Australia,Western Australia - Outback (South),Irwin,National or State Highway,No,No,Weekend,Night,Passenger,Female,28,26_to_39
20171095,NSW,4,2017,Sunday,00:01:00,Single,1,No,No,No,50,Inner Regional Australia,Murray,Albury,Local Road,No,No,Weekend,Night,Driver,Male,17,17_to_25
20172038,Vic,4,2017,Friday,19:30:00,Single,1,No,No,No,100,Inner Regional Australia,Hume,Murrindindi,National or State Highway,No,No,Weekend,Night,Driver,Male,54,40_to_64
20172165,Vic,4,2017,Friday,18:15:00,Multiple,1,No,No,No,70,Major Cities of Australia,Mornington Peninsula,Frankston,Local Road,No,No,Weekend,Night,Driver,Male,89,75_or_older
20173227,Qld,4,2017,Saturday,23:00:00,Single,1,No,No,No,80,Major Cities of Australia,Sunshine Coast,Sunshine Coast,Local Road,No,No,Weekend,Night,Motorcycle rider,Male,32,26_to_39
20172096,Vic,4,2017,Tuesday,18:34:00,Multiple,1,No,No,No,60,Major Cities of Australia,Melbourne - West,Brimbank,Arterial Road,No,No,Weekday,Night,Motorcycle rider,Male,40,40_to_64
20171300,NSW,4,2017,Tuesday,21:50:00,Single,1,No,No,No,50,Major Cities of Australia,Sydney - Sutherland,Sutherland,Local Road,No,No,Weekday,Night,Driver,Male,20,17_to_25
20175099,WA,4,2017,Friday,00:04:00,Single,1,No,No,No,50,Inner Regional Australia,Bunbury,Collie,Local Road,No,Yes,Weekday,Night,Passenger,Male,18,17_to_25
20172086,Vic,4,2017,Thursday,02:20:00,Single,1,No,No,Yes,80,Inner Regional Australia,Geelong,Golden Plains,Local Road,No,No,Weekday,Night,Driver,Male,40,40_to_64
20172150,Vic,4,2017,Thursday,02:44:00,Single,1,No,No,No,80,Inner Regional Australia,Hume,Wangaratta,Local Road,No,Yes,Weekday,Night,Driver,Male,19,17_to_25
20173025,Qld,4,2017,Tuesday,22:00:00,Single,1,No,No,No,80,Remote Australia,Cairns,Douglas,Collector Road,No,No,Weekday,Night,Driver,Male,37,26_to_39
20175103,WA,4,2017,Wednesday,21:00:00,Single,1,No,No,No,110,Outer Regional Australia,Western Australia - Wheat Belt,Dandaragan,Local Road,No,No,Weekday,Night,Driver,Male,19,17_to_25
20172130,Vic,4,2017,Monday,23:35:00,Single,1,No,No,No,110,Inner Regional Australia,Melbourne - North East,Mitchell,National or State Highway,No,No,Weekday,Night,Driver,Male,73,65_to_74
20175069,WA,4,2017,Monday,18:50:00,Single,1,No,No,No,50,Major Cities of Australia,Perth - North West,Wanneroo,Local Road,No,No,Weekday,Night,Driver,Female,21,17_to_25
20174077,SA,4,2017,Wednesday,03:00:00,Single,1,No,No,No,100,Inner Regional Australia,Adelaide - Central and Hills,Adelaide Hills,Local Road,No,No,Weekday,Night,Driver,Male,25,17_to_25
20174044,SA,4,2017,Wednesday,18:40:00,Multiple,1,No,No,No,110,Outer Regional Australia,Barossa - Yorke - Mid North,Goyder,National or State Highway,No,No,Weekday,Night,Driver,Male,58,40_to_64
20173002,Qld,4,2017,Tuesday,05:00:00,Multiple,1,No,No,No,60,Major Cities of Australia,Brisbane Inner City,Brisbane,Sub-arterial Road,No,No,Weekday,Night,Motorcycle rider,Male,34,26_to_39
20171260,NSW,4,2017,Tuesday,19:00:00,Single,1,No,No,No,100,Inner Regional Australia,Coffs Harbour - Grafton,Clarence Valley,Local Road,No,No,Weekday,Night,Driver,Male,34,26_to_39
20173044,Qld,4,2017,Friday,02:00:00,Single,1,No,No,No,50,Outer Regional Australia,Wide Bay,South Burnett,Local Road,No,No,Weekday,Night,Driver,Male,30,26_to_39
20171222,NSW,4,2017,Saturday,14:50:00,Single,1,No,No,No,110,Very Remote Australia,Far West and Orana,Cobar,Sub-arterial Road,No,Yes,Weekend,Day,Motorcycle rider,Male,36,26_to_39
20172178,Vic,4,2017,Saturday,16:45:00,Multiple,1,No,No,No,100,Inner Regional Australia,Melbourne - South East,Cardinia,National or State Highway,No,Yes,Weekend,Day,Driver,Male,91,75_or_older
20171036,NSW,4,2017,Sunday,11:00:00,Single,1,No,No,No,100,Outer Regional Australia,New England and North West,Tenterfield,National or State Highway,No,No,Weekend,Day,Motorcycle rider,Male,69,65_to_74
20171076,NSW,4,2017,Sunday,13:50:00,Multiple,1,No,No,Yes,80,Outer Regional Australia,Richmond - Tweed,Kyogle,Arterial Road,No,No,Weekend,Day,Motorcycle rider,Male,25,17_to_25
20172209,Vic,4,2017,Sunday,16:20:00,Multiple,1,No,No,No,100,Outer Regional Australia,Latrobe - Gippsland,Unincorporated Vic,Access road,No,No,Weekend,Day,Motorcycle rider,Male,27,26_to_39
20171016,NSW,4,2017,Saturday,15:40:00,Multiple,1,No,No,No,100,Inner Regional Australia,Capital Region,Goulburn Mulwaree,Arterial Road,No,No,Weekend,Day,Motorcycle rider,Female,44,40_to_64
20171167,NSW,4,2017,Saturday,09:20:00,Single,1,No,No,No,80,Outer Regional Australia,Hunter Valley exc Newcastle,Singleton,Arterial Road,No,No,Weekend,Day,Motorcycle rider,Male,44,40_to_64
20171059,NSW,4,2017,Saturday,15:40:00,Single,1,No,No,No,100,Inner Regional Australia,Hunter Valley exc Newcastle,Muswellbrook,Sub-arterial Road,No,No,Weekend,Day,Motorcycle rider,Male,26,26_to_39
20173034,Qld,4,2017,Sunday,11:00:00,Multiple,1,No,No,No,60,Inner Regional Australia,Toowoomba,Toowoomba,Sub-arterial Road,No,No,Weekend,Day,Driver,Female,79,75_or_older
20175116,WA,4,2017,Saturday,12:00:00,Single,1,No,No,No,80,Outer Regional Australia,Bunbury,Bridgetown-Greenbushes,Arterial Road,No,No,Weekend,Day,Motorcycle rider,Male,66,65_to_74
20172029,Vic,4,2017,Sunday,14:30:00,Single,2,No,No,No,80,Inner Regional Australia,Melbourne - Outer East,Yarra Ranges,Arterial Road,No,No,Weekend,Day,Passenger,Male,19,17_to_25
20172029,Vic,4,2017,Sunday,14:30:00,Single,2,No,No,No,80,Inner Regional Australia,Melbourne - Outer East,Yarra Ranges,Arterial Road,No,No,Weekend,Day,Passenger,Male,19,17_to_25
20177022,NT,4,2017,Sunday,08:20:00,Single,1,No,No,No,110,Very Remote Australia,Northern Territory - Outback,Central Desert,Sub-arterial Road,No,No,Weekend,Day,Driver,Male,19,17_to_25
20172192,Vic,4,2017,Sunday,09:56:00,Multiple,1,No,No,No,70,Inner Regional Australia,Melbourne - South East,Cardinia,Arterial Road,No,No,Weekend,Day,Motorcycle rider,Male,46,40_to_64
20173205,Qld,4,2017,Sunday,11:00:00,Multiple,1,No,No,No,60,Inner Regional Australia,Ipswich,Somerset,Sub-arterial Road,No,No,Weekend,Day,Motorcycle rider,Male,48,40_to_64
20173135,Qld,4,2017,Monday,15:00:00,Multiple,2,No,No,No,100,Inner Regional Australia,Wide Bay,Fraser Coast,National or State Highway,No,Yes,Weekday,Day,Driver,Female,30,26_to_39
20173135,Qld,4,2017,Monday,15:00:00,Multiple,2,No,No,No,100,Inner Regional Australia,Wide Bay,Fraser Coast,National or State Highway,No,Yes,Weekday,Day,Passenger,Male,22,17_to_25
20172115,Vic,4,2017,Friday,08:50:00,Multiple,1,No,No,No,100,Major Cities of Australia,Melbourne - South East,Cardinia,National or State Highway,No,Yes,Weekday,Day,Pedal cyclist,Male,55,40_to_64
20171263,NSW,4,2017,Thursday,06:03:00,Multiple,1,No,No,No,100,Inner Regional Australia,Hunter Valley exc Newcastle,Port Stephens,Local Road,No,Yes,Weekday,Day,Driver,Male,27,26_to_39
20172085,Vic,4,2017,Tuesday,07:30:00,Single,1,No,No,No,100,Inner Regional Australia,Hume,Murrindindi,National or State Highway,No,No,Weekday,Day,Driver,Male,33,26_to_39
20175135,WA,4,2017,Tuesday,06:16:00,Multiple,1,No,Yes,No,100,Major Cities of Australia,Perth - South East,Armadale,Arterial Road,No,No,Weekday,Day,Driver,Male,18,17_to_25
20175108,WA,4,2017,Thursday,14:00:00,Single,1,No,No,No,60,Major Cities of Australia,Perth - South East,Kalamunda,Arterial Road,No,No,Weekday,Day,Pedal cyclist,Male,24,17_to_25
20175049,WA,4,2017,Monday,17:30:00,Single,1,No,No,No,50,Major Cities of Australia,Perth - South East,Armadale,Local Road,No,No,Weekday,Day,Motorcycle rider,Male,38,26_to_39
20171004,NSW,4,2017,Wednesday,07:15:00,Multiple,1,No,No,No,100,Outer Regional Australia,New England and North West,Inverell,Sub-arterial Road,No,No,Weekday,Day,Driver,Male,59,40_to_64
20174029,SA,4,2017,Tuesday,16:00:00,Multiple,1,No,Yes,No,110,Inner Regional Australia,Barossa - Yorke - Mid North,Wakefield,National or State Highway,No,No,Weekday,Day,Driver,Female,18,17_to_25
20175071,WA,4,2017,Monday,10:25:00,Single,1,No,No,No,90,Outer Regional Australia,Western Australia - Wheat Belt,Denmark,National or State Highway,No,No,Weekday,Day,Driver,Male,36,26_to_39
20175030,WA,4,2017,Tuesday,14:50:00,Multiple,1,No,No,No,60,Inner Regional Australia,Bunbury,Bunbury,Local Road,No,No,Weekday,Day,Motorcycle rider,Male,29,26_to_39
20172016,Vic,4,2017,Wednesday,16:30:00,Multiple,2,No,No,No,100,Inner Regional Australia,Geelong,Golden Plains,Local Road,No,No,Weekday,Day,Driver,Male,79,75_or_older
20172016,Vic,4,2017,Wednesday,16:30:00,Multiple,2,No,No,No,100,Inner Regional Australia,Geelong,Golden Plains,Local Road,No,No,Weekday,Day,Passenger,Female,75,75_or_older
20171031,NSW,4,2017,Wednesday,12:50:00,Single,1,No,No,No,100,Outer Regional Australia,Coffs Harbour - Grafton,Clarence Valley,Arterial Road,No,No,Weekday,Day,Passenger,Female,75,75_or_older
20174016,SA,4,2017,Monday,13:35:00,Multiple,1,No,No,No,60,Major Cities of Australia,Adelaide - North,Playford,Sub-arterial Road,No,No,Weekday,Day,Driver,Female,85,75_or_older
20172031,Vic,4,2017,Friday,14:00:00,Multiple,1,No,No,No,100,Outer Regional Australia,North West,Buloke,National or State Highway,No,No,Weekday,Day,Driver,Male,26,26_to_39
20172105,Vic,4,2017,Monday,17:00:00,Single,1,Yes,No,No,100,Outer Regional Australia,Warrnambool and South West,Colac Otway,Arterial Road,No,No,Weekday,Day,Passenger,Male,38,26_to_39
20171265,NSW,4,2017,Wednesday,07:30:00,Multiple,1,No,Yes,No,60,Major Cities of Australia,Sydney - Northern Beaches,Northern Beaches,Arterial Road,No,No,Weekday,Day,Passenger,Female,72,65_to_74
20173155,Qld,4,2017,Friday,11:00:00,Multiple,1,No,No,No,100,Outer Regional Australia,Cairns,Mareeba,National or State Highway,No,No,Weekday,Day,Passenger,Female,101,75_or_older
20171102,NSW,4,2017,Thursday,15:50:00,Multiple,1,No,No,No,100,Outer Regional Australia,Capital Region,Eurobodalla,National or State Highway,No,No,Weekday,Day,Driver,Male,56,40_to_64
20171258,NSW,4,2017,Wednesday,12:10:00,Single,1,No,No,No,100,Outer Regional Australia,New England and North West,Liverpool Plains,National or State Highway,No,No,Weekday,Day,Motorcycle rider,Male,61,40_to_64
20172033,Vic,4,2017,Friday,13:45:00,Multiple,1,No,Yes,No,100,Inner Regional Australia,Bendigo,Greater Bendigo,National or State Highway,No,No,Weekday,Day,Driver,Male,68,65_to_74
20172072,Vic,4,2017,Friday,13:45:00,Multiple,1,No,No,Yes,50,Major Cities of Australia,Melbourne - West,Maribyrnong,Local Road,No,No,Weekday,Day,Driver,Male,77,75_or_older
20171290,NSW,4,2017,Thursday,21:30:00,Single,1,No,No,No,100,Inner Regional Australia,Murray,Greater Hume,Arterial Road,No,Yes,Weekday,Night,Driver,Male,38,26_to_39
20171126,NSW,4,2017,Monday,19:30:00,Single,1,No,No,No,80,Inner Regional Australia,Richmond - Tweed,Tweed,Sub-arterial Road,No,Yes,Weekday,Night,Driver,Male,51,40_to_64
20172075,Vic,4,2017,Tuesday,11:00:00,Single,1,No,No,No,40,Major Cities of Australia,Melbourne - Inner,Melbourne,Local Road,No,No,Weekday,Day,Pedal cyclist,Male,77,75_or_older
20171002,NSW,4,2017,Monday,13:30:00,Single,3,No,No,No,60,Major Cities of Australia,Richmond - Tweed,Tweed,Arterial Road,No,No,Weekday,Day,Passenger,Female,11,0_to_16
20171002,NSW,4,2017,Monday,13:30:00,Single,3,No,No,No,60,Major Cities of Australia,Richmond - Tweed,Tweed,Arterial Road,No,No,Weekday,Day,Passenger,Male,7,0_to_16
20171002,NSW,4,2017,Monday,13:30:00,Single,3,No,No,No,60,Major Cities of Australia,Richmond - Tweed,Tweed,Arterial Road,No,No,Weekday,Day,Driver,Female,43,40_to_64
20171045,NSW,4,2017,Tuesday,10:15:00,Multiple,1,No,No,Yes,100,Outer Regional Australia,Riverina,Narrandera,National or State Highway,No,No,Weekday,Day,Passenger,Female,52,40_to_64
20171255,NSW,4,2017,Wednesday,13:30:00,Multiple,1,No,Yes,No,80,Major Cities of Australia,Sydney - Inner West,Strathfield,National or State Highway,No,No,Weekday,Day,Motorcycle rider,Female,48,40_to_64
20172117,Vic,4,2017,Wednesday,17:15:00,Single,1,No,No,No,100,Inner Regional Australia,Hume,Wangaratta,Arterial Road,No,No,Weekday,Day,Driver,Male,69,65_to_74
20175005,WA,4,2017,Friday,17:29:00,Multiple,1,No,No,No,80,Inner Regional Australia,Mandurah,Murray,National or State Highway,No,No,Weekday,Day,Driver,Male,90,75_or_older
20173057,Qld,4,2017,Wednesday,13:00:00,Multiple,1,No,No,No,100,Outer Regional Australia,Darling Downs - Maranoa,Western Downs,National or State Highway,No,No,Weekday,Day,Passenger,Male,90,75_or_older
20174080,SA,4,2017,Tuesday,15:25:00,Single,1,No,No,No,60,Outer Regional Australia,South Australia - South East,Naracoorte Lucindale,Collector Road,No,No,Weekday,Day,Driver,Female,82,75_or_older
20171325,NSW,4,2017,Tuesday,10:15:00,Single,1,No,No,No,110,Inner Regional Australia,Capital Region,Goulburn Mulwaree,National or State Highway,No,No,Weekday,Day,Driver,Female,50,40_to_64
20174036,SA,4,2017,Wednesday,15:00:00,Multiple,1,No,No,No,50,Remote Australia,South Australia - Outback,Tumby Bay,Collector Road,No,No,Weekday,Day,Motorcycle rider,Male,66,65_to_74
20175080,WA,4,2017,Friday,14:03:00,Multiple,1,No,No,No,60,Major Cities of Australia,Perth - North West,Stirling,Arterial Road,No,No,Weekday,Day,Motorcycle rider,Male,22,17_to_25
20171285,NSW,4,2017,Thursday,08:06:00,Single,1,No,No,No,60,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,Sub-arterial Road,No,No,Weekday,Day,Motorcycle rider,Male,70,65_to_74
20173147,Qld,4,2017,Monday,12:00:00,Single,1,No,No,No,100,Outer Regional Australia,Mackay - Isaac - Whitsunday,Mackay,Local Road,No,No,Weekday,Day,Passenger,Male,90,75_or_older
20171021,NSW,4,2017,Tuesday,11:43:00,Multiple,2,No,No,Yes,90,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,National or State Highway,No,No,Weekday,Day,Driver,Female,39,26_to_39
20171021,NSW,4,2017,Tuesday,11:43:00,Multiple,2,No,No,Yes,90,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,National or State Highway,No,No,Weekday,Day,Passenger,Male,14,0_to_16
20172227,Vic,4,2017,Tuesday,16:19:00,Multiple,1,No,No,No,100,Outer Regional Australia,Hume,Towong,Arterial Road,No,No,Weekday,Day,Driver,Male,21,17_to_25
20171304,NSW,4,2017,Wednesday,17:10:00,Single,1,No,No,No,100,Outer Regional Australia,Central West,Parkes,Arterial Road,No,No,Weekday,Day,Passenger,Female,18,17_to_25
20174047,SA,4,2017,Wednesday,06:04:00,Multiple,2,No,No,No,110,Inner Regional Australia,Adelaide - North,Adelaide Plains,National or State Highway,No,No,Weekday,Day,Driver,Male,31,26_to_39
20174047,SA,4,2017,Wednesday,06:04:00,Multiple,2,No,No,No,110,Inner Regional Australia,Adelaide - North,Adelaide Plains,National or State Highway,No,No,Weekday,Day,Driver,Male,56,40_to_64
20172058,Vic,4,2017,Wednesday,14:45:00,Multiple,1,No,No,No,100,Remote Australia,Latrobe - Gippsland,East Gippsland,National or State Highway,No,No,Weekday,Day,Passenger,Female,69,65_to_74
20172032,Vic,4,2017,Tuesday,08:10:00,Single,1,No,No,No,80,Inner Regional Australia,Geelong,Greater Geelong,Local Road,No,No,Weekday,Day,Pedal cyclist,Male,64,40_to_64
20172135,Vic,4,2017,Friday,21:05:00,Single,1,No,No,No,50,Inner Regional Australia,Shepparton,Greater Shepparton,Local Road,No,No,Weekend,Night,Pedestrian,Male,43,40_to_64
20175114,WA,4,2017,Saturday,20:06:00,Single,1,No,No,No,50,Major Cities of Australia,Perth - Inner,Nedlands,Local Road,No,No,Weekend,Night,Pedestrian,Female,21,17_to_25
