Date ID,Crash ID,Year,Month,Day of week,Dayweek,Time,Christmas Period,Easter Period
date1781,20223194,2022,4,Weekend,Saturday,02:00:00,No,Yes
date1782,20223024,2022,4,Weekday,Wednesday,17:00:00,No,No
date1783,20223024,2022,4,Weekday,Wednesday,17:00:00,No,No
date1784,20223024,2022,4,Weekday,Wednesday,17:00:00,No,No
date1785,20223024,2022,4,Weekday,Wednesday,17:00:00,No,No
date1786,20223008,2022,4,Weekday,Monday,10:00:00,No,Yes
date1787,20223008,2022,4,Weekday,Monday,10:00:00,No,Yes
date1788,20224004,2022,4,Weekend,Saturday,16:48:00,No,No
date1789,20227009,2022,4,Weekday,Friday,04:00:00,No,No
date1790,20221008,2022,4,Weekend,Saturday,08:50:00,No,No
date1791,20222010,2022,4,Weekday,Tuesday,19:47:00,No,No
date1792,20224016,2022,4,Weekday,Thursday,04:20:00,No,No
date1793,20224017,2022,4,Weekday,Tuesday,08:00:00,No,No
date1794,20221100,2022,4,Weekday,Wednesday,16:02:00,No,No
date1795,20221075,2022,4,Weekend,Saturday,05:02:00,No,No
date1796,20222040,2022,4,Weekday,Thursday,23:15:00,No,Yes
date1797,20222056,2022,4,Weekday,Tuesday,11:14:00,No,No
date1798,20222081,2022,4,Weekend,Sunday,09:00:00,No,No
date1799,20223210,2022,4,Weekday,Thursday,15:00:00,No,No
date1800,20223210,2022,4,Weekday,Thursday,15:00:00,No,No
date1801,20224012,2022,4,Weekend,Sunday,15:30:00,No,No
date1802,20225083,2022,4,Weekday,Wednesday,17:37:00,No,No
date1803,20227002,2022,4,Weekend,Sunday,06:04:00,No,No
date1804,20228003,2022,4,Weekday,Friday,04:20:00,No,Yes
date1805,20222137,2022,4,Weekend,Monday,04:30:00,No,Yes
date1806,20222170,2022,4,Weekend,Sunday,16:05:00,No,No
date1807,20225159,2022,4,Weekend,Saturday,15:09:00,No,No
date1808,20225159,2022,4,Weekend,Saturday,15:09:00,No,No
date1809,20225061,2022,4,Weekday,Friday,10:40:00,No,No
date1810,20226001,2022,4,Weekend,Sunday,11:05:00,No,No
date1811,20221142,2022,3,Weekend,Saturday,19:20:00,No,No
date1812,20223012,2022,3,Weekend,Sunday,23:00:00,No,No
date1813,20225098,2022,3,Weekend,Saturday,03:09:00,No,No
date1814,20225157,2022,3,Weekday,Thursday,22:00:00,No,No
date1815,20221175,2022,3,Weekend,Saturday,22:00:00,No,No
date1816,20221029,2022,3,Weekend,Sunday,00:54:00,No,No
date1817,20224045,2022,3,Weekend,Saturday,21:05:00,No,No
date1818,20225009,2022,3,Weekend,Friday,19:38:00,No,No
date1819,20225009,2022,3,Weekend,Friday,19:38:00,No,No
date1820,20222161,2022,3,Weekday,Friday,00:00:00,No,No
date1821,20223114,2022,3,Weekend,Sunday,20:00:00,No,No
date1822,20226014,2022,3,Weekday,Friday,06:24:00,No,No
date1823,20227033,2022,3,Weekend,Saturday,21:17:00,No,No
date1824,20225044,2022,3,Weekend,Sunday,07:22:00,No,No
date1825,20222203,2022,3,Weekend,Sunday,13:17:00,No,No
date1826,20224059,2022,3,Weekend,Sunday,19:00:00,No,No
date1827,20225039,2022,3,Weekend,Monday,00:30:00,No,No
date1828,20225097,2022,3,Weekend,Sunday,03:32:00,No,No
date1829,20225097,2022,3,Weekend,Sunday,03:32:00,No,No
date1830,20221181,2022,3,Weekend,Sunday,23:46:00,No,No
date1831,20221181,2022,3,Weekend,Sunday,23:46:00,No,No
date1832,20223112,2022,3,Weekday,Tuesday,17:00:00,No,No
date1833,20225029,2022,3,Weekend,Saturday,18:52:00,No,No
date1834,20227005,2022,3,Weekend,Saturday,03:00:00,No,No
date1835,20221104,2022,3,Weekday,Friday,08:30:00,No,No
date1836,20221172,2022,3,Weekday,Friday,09:13:00,No,No
date1837,20223052,2022,3,Weekday,Thursday,15:00:00,No,No
date1838,20226039,2022,3,Weekend,Friday,21:45:00,No,No
date1839,20226039,2022,3,Weekend,Friday,21:45:00,No,No
date1840,20223160,2022,3,Weekday,Wednesday,17:00:00,No,No
date1841,20222106,2022,3,Weekday,Friday,13:05:00,No,No
date1842,20227016,2022,3,Weekend,Saturday,20:47:00,No,No
date1843,20222041,2022,3,Weekend,Monday,05:00:00,No,No
date1844,20223221,2022,3,Weekday,Wednesday,20:00:00,No,No
date1845,20221183,2022,3,Weekday,Monday,11:48:00,No,No
date1846,20223190,2022,3,Weekday,Tuesday,14:00:00,No,No
date1847,20223178,2022,3,Weekday,Friday,15:00:00,No,No
date1848,20226038,2022,3,Weekday,Wednesday,14:57:00,No,No
date1849,20223215,2022,3,Weekday,Thursday,05:00:00,No,No
date1850,20225100,2022,3,Weekend,Saturday,06:00:00,No,No
date1851,20222109,2022,3,Weekday,Monday,19:00:00,No,No
date1852,20223120,2022,3,Weekday,Monday,17:00:00,No,No
date1853,20223208,2022,3,Weekday,Monday,09:00:00,No,No
date1854,20222222,2022,3,Weekday,Thursday,14:30:00,No,No
date1855,20222224,2022,3,Weekday,Wednesday,12:46:00,No,No
date1856,20221156,2022,3,Weekday,Wednesday,05:20:00,No,No
date1857,20221060,2022,3,Weekday,Wednesday,21:45:00,No,No
date1858,20223234,2022,3,Weekday,Monday,21:00:00,No,No
date1859,20222117,2022,3,Weekday,Thursday,23:05:00,No,No
date1860,20223019,2022,3,Weekday,Thursday,01:00:00,No,No
date1861,20221129,2022,3,Weekday,Tuesday,04:15:00,No,No
date1862,20225107,2022,3,Weekday,Wednesday,04:17:00,No,No
date1863,20221232,2022,3,Weekday,Wednesday,22:30:00,No,No
date1864,20225140,2022,3,Weekday,Thursday,00:25:00,No,No
date1865,20221140,2022,3,Weekday,Thursday,20:26:00,No,No
date1866,20222186,2022,3,Weekday,Thursday,00:15:00,No,No
date1867,20221225,2022,3,Weekday,Wednesday,05:15:00,No,No
date1868,20221036,2022,3,Weekday,Tuesday,06:50:00,No,No
date1869,20223229,2022,3,Weekend,Saturday,17:00:00,No,No
date1870,20224040,2022,3,Weekday,Monday,12:01:00,No,No
date1871,20224066,2022,3,Weekday,Friday,09:30:00,No,No
date1872,20226004,2022,3,Weekday,Tuesday,11:47:00,No,No
date1873,20221214,2022,3,Weekday,Tuesday,14:00:00,No,No
date1874,20221249,2022,3,Weekend,Sunday,15:25:00,No,No
date1875,20221083,2022,3,Weekend,Sunday,11:10:00,No,No
date1876,20222005,2022,3,Weekend,Saturday,10:15:00,No,No
date1877,20223159,2022,3,Weekday,Wednesday,18:00:00,No,No
date1878,20223002,2022,3,Weekday,Monday,08:00:00,No,No
date1879,20225144,2022,3,Weekend,Sunday,18:36:00,No,No
date1880,20221196,2022,3,Weekday,Tuesday,13:20:00,No,No
date1881,20221210,2022,3,Weekday,Thursday,13:30:00,No,No
date1882,20221210,2022,3,Weekday,Thursday,13:30:00,No,No
date1883,20221082,2022,3,Weekday,Monday,16:30:00,No,No
date1884,20223059,2022,3,Weekday,Monday,12:00:00,No,No
date1885,20221190,2022,3,Weekday,Monday,06:50:00,No,No
date1886,20221061,2022,3,Weekday,Friday,08:37:00,No,No
date1887,20222155,2022,3,Weekend,Saturday,12:19:00,No,No
date1888,20222211,2022,3,Weekday,Friday,13:47:00,No,No
date1889,20222052,2022,3,Weekday,Wednesday,11:10:00,No,No
date1890,20226044,2022,3,Weekday,Tuesday,16:20:00,No,No
date1891,20221069,2022,3,Weekday,Friday,12:10:00,No,No
date1892,20222196,2022,3,Weekday,Thursday,20:35:00,No,No
date1893,20222007,2022,3,Weekend,Friday,23:15:00,No,No
date1894,20223072,2022,3,Weekday,Thursday,16:00:00,No,No
date1895,20224002,2022,3,Weekday,Thursday,14:01:00,No,No
date1896,20225128,2022,3,Weekday,Friday,17:57:00,No,No
date1897,20225005,2022,3,Weekend,Sunday,15:30:00,No,No
date1898,20221244,2022,3,Weekday,Wednesday,12:45:00,No,No
date1899,20223166,2022,3,Weekend,Sunday,07:00:00,No,No
date1900,20221027,2022,3,Weekend,Saturday,20:30:00,No,No
date1901,20221028,2022,3,Weekend,Sunday,05:35:00,No,No
date1902,20222158,2022,3,Weekday,Wednesday,19:55:00,No,No
date1903,20223167,2022,3,Weekday,Tuesday,07:00:00,No,No
date1904,20223198,2022,3,Weekend,Sunday,16:00:00,No,No
date1905,20227001,2022,2,Weekend,Saturday,21:30:00,No,No
date1906,20223169,2022,2,Weekend,Sunday,00:00:00,No,No
date1907,20223224,2022,2,Weekend,Friday,20:00:00,No,No
date1908,20221124,2022,2,Weekend,Sunday,19:58:00,No,No
date1909,20223227,2022,2,Weekend,Sunday,21:00:00,No,No
date1910,20223254,2022,2,Weekend,Saturday,23:00:00,No,No
date1911,20223199,2022,2,Weekend,Monday,01:00:00,No,No
date1912,20222150,2022,2,Weekend,Saturday,20:30:00,No,No
date1913,20223060,2022,2,Weekday,Wednesday,23:00:00,No,No
date1914,20221117,2022,2,Weekday,Thursday,21:24:00,No,No
date1915,20221089,2022,2,Weekend,Sunday,16:10:00,No,No
date1916,20224001,2022,2,Weekend,Saturday,21:45:00,No,No
date1917,20222111,2022,2,Weekend,Sunday,14:31:00,No,No
date1918,20222089,2022,2,Weekend,Sunday,16:57:00,No,No
date1919,20224007,2022,2,Weekend,Sunday,13:00:00,No,No
date1920,20222133,2022,2,Weekend,Saturday,09:11:00,No,No
date1921,20221056,2022,2,Weekend,Saturday,16:30:00,No,No
date1922,20221254,2022,2,Weekend,Sunday,03:50:00,No,No
date1923,20222172,2022,2,Weekend,Saturday,23:46:00,No,No
date1924,20221260,2022,2,Weekend,Saturday,16:15:00,No,No
date1925,20221080,2022,2,Weekend,Saturday,07:30:00,No,No
date1926,20222016,2022,2,Weekend,Saturday,15:00:00,No,No
date1927,20223066,2022,2,Weekend,Saturday,16:00:00,No,No
date1928,20223057,2022,2,Weekend,Sunday,20:00:00,No,No
date1929,20225096,2022,2,Weekday,Tuesday,17:26:00,No,No
date1930,20223115,2022,2,Weekday,Tuesday,11:00:00,No,No
date1931,20223016,2022,2,Weekday,Tuesday,07:00:00,No,No
date1932,20223016,2022,2,Weekday,Tuesday,07:00:00,No,No
date1933,20223010,2022,2,Weekend,Sunday,03:00:00,No,No
date1934,20226018,2022,2,Weekday,Thursday,15:56:00,No,No
date1935,20226020,2022,2,Weekday,Thursday,07:11:00,No,No
date1936,20227034,2022,2,Weekend,Saturday,18:44:00,No,No
date1937,20227034,2022,2,Weekend,Saturday,18:44:00,No,No
date1938,20227034,2022,2,Weekend,Saturday,18:44:00,No,No
date1939,20227034,2022,2,Weekend,Saturday,18:44:00,No,No
date1940,20221109,2022,2,Weekend,Saturday,18:56:00,No,No
date1941,20221109,2022,2,Weekend,Saturday,18:56:00,No,No
date1942,20222122,2022,2,Weekend,Sunday,22:45:00,No,No
date1943,20221220,2022,2,Weekday,Wednesday,16:16:00,No,No
date1944,20221185,2022,2,Weekday,Monday,13:10:00,No,No
date1945,20221238,2022,2,Weekday,Tuesday,15:15:00,No,No
date1946,20222100,2022,2,Weekday,Thursday,13:50:00,No,No
date1947,20222136,2022,2,Weekday,Tuesday,06:24:00,No,No
date1948,20221207,2022,2,Weekday,Tuesday,15:20:00,No,No
date1949,20225160,2022,2,Weekday,Wednesday,08:49:00,No,No
date1950,20223038,2022,2,Weekend,Monday,03:00:00,No,No
date1951,20223030,2022,2,Weekend,Friday,21:00:00,No,No
date1952,20223129,2022,2,Weekday,Wednesday,05:00:00,No,No
date1953,20222135,2022,2,Weekday,Tuesday,13:10:00,No,No
date1954,20221113,2022,2,Weekday,Monday,19:00:00,No,No
date1955,20222064,2022,2,Weekday,Friday,13:40:00,No,No
date1956,20222021,2022,2,Weekday,Thursday,17:17:00,No,No
date1957,20225106,2022,2,Weekday,Thursday,05:37:00,No,No
date1958,20222138,2022,2,Weekday,Wednesday,06:50:00,No,No
date1959,20223249,2022,2,Weekday,Tuesday,16:00:00,No,No
date1960,20223222,2022,2,Weekday,Friday,06:00:00,No,No
date1961,20221035,2022,2,Weekday,Thursday,22:30:00,No,No
date1962,20227029,2022,2,Weekday,Friday,00:10:00,No,No
date1963,20221216,2022,2,Weekday,Thursday,16:40:00,No,No
date1964,20223275,2022,2,Weekday,Friday,15:00:00,No,No
date1965,20222039,2022,2,Weekday,Tuesday,06:30:00,No,No
date1966,20222173,2022,2,Weekday,Tuesday,12:04:00,No,No
date1967,20223135,2022,2,Weekday,Thursday,14:00:00,No,No
date1968,20222174,2022,2,Weekday,Monday,21:20:00,No,No
date1969,20223081,2022,2,Weekday,Wednesday,04:00:00,No,No
date1970,20223261,2022,2,Weekend,Friday,22:00:00,No,No
date1971,20224037,2022,2,Weekday,Tuesday,03:30:00,No,No
date1972,20221111,2022,2,Weekday,Tuesday,18:15:00,No,No
date1973,20221167,2022,2,Weekday,Friday,00:07:00,No,No
date1974,20222178,2022,2,Weekday,Wednesday,18:00:00,No,No
date1975,20221139,2022,2,Weekday,Thursday,13:00:00,No,No
date1976,20223055,2022,2,Weekend,Sunday,16:00:00,No,No
date1977,20221200,2022,2,Weekend,Sunday,16:20:00,No,No
date1978,20222071,2022,2,Weekday,Friday,06:42:00,No,No
date1979,20223011,2022,2,Weekend,Sunday,12:00:00,No,No
date1980,20223029,2022,2,Weekday,Tuesday,06:00:00,No,No
date1981,20223071,2022,2,Weekday,Wednesday,09:00:00,No,No
date1982,20223071,2022,2,Weekday,Wednesday,09:00:00,No,No
date1983,20224028,2022,2,Weekend,Saturday,19:21:00,No,No
date1984,20226003,2022,2,Weekday,Tuesday,06:25:00,No,No
date1985,20221003,2022,2,Weekday,Wednesday,21:59:00,No,No
date1986,20222108,2022,2,Weekday,Wednesday,07:00:00,No,No
date1987,20223075,2022,2,Weekend,Saturday,14:00:00,No,No
date1988,20224033,2022,2,Weekday,Tuesday,09:38:00,No,No
date1989,20222057,2022,2,Weekend,Sunday,14:53:00,No,No
date1990,20224052,2022,2,Weekend,Sunday,11:35:00,No,No
date1991,20221198,2022,2,Weekday,Tuesday,10:20:00,No,No
date1992,20222215,2022,2,Weekday,Thursday,12:30:00,No,No
date1993,20224034,2022,2,Weekend,Sunday,06:50:00,No,No
date1994,20225057,2022,2,Weekend,Sunday,03:00:00,No,No
date1995,20225057,2022,2,Weekend,Sunday,03:00:00,No,No
date1996,20228015,2022,2,Weekend,Sunday,23:00:00,No,No
date1997,20221251,2022,2,Weekend,Saturday,12:11:00,No,No
date1998,20221077,2022,2,Weekend,Sunday,04:20:00,No,No
date1999,20223225,2022,2,Weekday,Friday,00:00:00,No,No
date2000,20223263,2022,2,Weekend,Saturday,16:00:00,No,No
date2001,20223070,2022,2,Weekday,Wednesday,13:00:00,No,No
date2002,20223091,2022,2,Weekday,Wednesday,15:00:00,No,No
date2003,20224043,2022,2,Weekday,Wednesday,20:15:00,No,No
date2004,20221093,2022,2,Weekend,Sunday,14:27:00,No,No
date2005,20222099,2022,2,Weekday,Friday,11:39:00,No,No
date2006,20223047,2022,2,Weekend,Saturday,08:00:00,No,No
date2007,20225075,2022,2,Weekend,Saturday,11:26:00,No,No
date2008,20227022,2022,2,Weekday,Tuesday,20:02:00,No,No
date2009,20221262,2022,2,Weekend,Saturday,21:10:00,No,No
date2010,20222012,2022,2,Weekend,Saturday,08:29:00,No,No
date2011,20222053,2022,2,Weekend,Saturday,16:02:00,No,No
date2012,20223043,2022,2,Weekday,Wednesday,01:00:00,No,No
date2013,20223061,2022,2,Weekday,Thursday,12:00:00,No,No
date2014,20223065,2022,2,Weekday,Monday,16:00:00,No,No
date2015,20221151,2022,1,Weekend,Sunday,01:11:00,Yes,No
date2016,20223025,2022,1,Weekend,Monday,02:00:00,Yes,No
date2017,20225067,2022,1,Weekend,Sunday,15:10:00,No,No
date2018,20225051,2022,1,Weekend,Sunday,20:32:00,No,No
date2019,20223037,2022,1,Weekend,Friday,23:00:00,No,No
date2020,20221047,2022,1,Weekday,Wednesday,23:25:00,No,No
date2021,20225125,2022,1,Weekday,Monday,21:58:00,Yes,No
date2022,20224064,2022,1,Weekend,Friday,19:09:00,No,No
date2023,20222035,2022,1,Weekend,Friday,20:44:00,No,No
date2024,20223265,2022,1,Weekend,Sunday,18:00:00,No,No
date2025,20224063,2022,1,Weekend,Friday,21:10:00,No,No
date2026,20223126,2022,1,Weekend,Saturday,22:00:00,No,No
date2027,20226013,2022,1,Weekday,Thursday,16:44:00,No,No
date2028,20222209,2022,1,Weekend,Sunday,11:00:00,Yes,No
date2029,20221154,2022,1,Weekend,Friday,22:15:00,No,No
date2030,20221213,2022,1,Weekend,Sunday,20:20:00,No,No
date2031,20222002,2022,1,Weekend,Saturday,11:00:00,No,No
date2032,20221006,2022,1,Weekend,Saturday,14:30:00,No,No
date2033,20221261,2022,1,Weekend,Saturday,13:00:00,No,No
date2034,20221237,2022,1,Weekend,Sunday,09:20:00,No,No
date2035,20221217,2022,1,Weekend,Sunday,16:00:00,No,No
date2036,20221071,2022,1,Weekend,Sunday,13:30:00,No,No
date2037,20221063,2022,1,Weekend,Saturday,18:17:00,No,No
date2038,20223149,2022,1,Weekend,Friday,18:00:00,No,No
date2039,20226027,2022,1,Weekend,Sunday,19:00:00,No,No
date2040,20221186,2022,1,Weekend,Saturday,22:30:00,No,No
date2041,20222059,2022,1,Weekend,Friday,20:15:00,No,No
date2042,20221136,2022,1,Weekday,Thursday,15:59:00,No,No
date2043,20221174,2022,1,Weekday,Tuesday,09:20:00,No,No
date2044,20225078,2022,1,Weekday,Friday,04:40:00,No,No
date2045,20221114,2022,1,Weekday,Monday,09:20:00,No,No
date2046,20221001,2022,1,Weekday,Thursday,09:30:00,No,No
date2047,20221001,2022,1,Weekday,Thursday,09:30:00,No,No
date2048,20222206,2022,1,Weekday,Thursday,09:43:00,No,No
date2049,20222025,2022,1,Weekday,Friday,17:00:00,No,No
date2050,20223179,2022,1,Weekday,Friday,02:00:00,No,No
date2051,20221187,2022,1,Weekday,Wednesday,16:45:00,No,No
date2052,20221187,2022,1,Weekday,Wednesday,16:45:00,No,No
date2053,20222232,2022,1,Weekday,Thursday,04:00:00,No,No
date2054,20223260,2022,1,Weekday,Friday,15:00:00,No,No
date2055,20223184,2022,1,Weekday,Monday,22:00:00,No,No
date2056,20221204,2022,1,Weekday,Thursday,12:13:00,No,No
date2057,20223083,2022,1,Weekday,Friday,13:00:00,No,No
date2058,20221030,2022,1,Weekday,Wednesday,01:25:00,No,No
date2059,20223097,2022,1,Weekday,Thursday,02:00:00,No,No
date2060,20222097,2022,1,Weekday,Wednesday,01:30:00,No,No
date2061,20222166,2022,1,Weekday,Monday,14:18:00,No,No
date2062,20223102,2022,1,Weekday,Friday,10:00:00,No,No
date2063,20223102,2022,1,Weekday,Friday,10:00:00,No,No
date2064,20221201,2022,1,Weekday,Friday,15:15:00,No,No
date2065,20222142,2022,1,Weekday,Wednesday,18:45:00,No,No
date2066,20222154,2022,1,Weekday,Thursday,19:22:00,No,No
date2067,20223078,2022,1,Weekday,Thursday,12:00:00,No,No
date2068,20228002,2022,1,Weekday,Wednesday,20:00:00,No,No
date2069,20221195,2022,1,Weekday,Thursday,19:33:00,No,No
date2070,20224039,2022,1,Weekday,Wednesday,18:30:00,No,No
date2071,20222230,2022,1,Weekday,Thursday,15:20:00,No,No
date2072,20222009,2022,1,Weekday,Wednesday,21:05:00,No,No
date2073,20223130,2022,1,Weekday,Monday,15:00:00,No,No
date2074,20227032,2022,1,Weekday,Wednesday,16:29:00,No,No
date2075,20227003,2022,1,Weekday,Thursday,22:00:00,No,No
date2076,20221078,2022,1,Weekend,Saturday,16:05:00,No,No
date2077,20222083,2022,1,Weekend,Sunday,11:30:00,No,No
date2078,20223202,2022,1,Weekend,Sunday,08:00:00,No,No
date2079,20223202,2022,1,Weekend,Sunday,08:00:00,No,No
date2080,20222003,2022,1,Weekday,Monday,16:38:00,Yes,No
date2081,20221107,2022,1,Weekday,Wednesday,11:50:00,No,No
date2082,20221203,2022,1,Weekday,Friday,12:05:00,No,No
date2083,20223232,2022,1,Weekend,Sunday,10:00:00,No,No
date2084,20224044,2022,1,Weekday,Tuesday,07:30:00,No,No
date2085,20225011,2022,1,Weekend,Saturday,16:09:00,No,No
date2086,20225066,2022,1,Weekend,Saturday,13:49:00,No,No
date2087,20222233,2022,1,Weekday,Tuesday,14:00:00,No,No
date2088,20223205,2022,1,Weekday,Wednesday,00:00:00,No,No
date2089,20225149,2022,1,Weekend,Monday,03:54:00,No,No
date2090,20225042,2022,1,Weekend,Sunday,02:50:00,No,No
date2091,20222044,2022,1,Weekend,Saturday,06:30:00,Yes,No
date2092,20223203,2022,1,Weekday,Tuesday,13:00:00,No,No
date2093,20225019,2022,1,Weekday,Tuesday,07:06:00,No,No
date2094,20226023,2022,1,Weekday,Wednesday,22:12:00,No,No
date2095,20228007,2022,1,Weekday,Monday,10:30:00,No,No
date2096,20221153,2022,1,Weekend,Saturday,10:45:00,Yes,No
date2097,20221224,2022,1,Weekday,Friday,02:30:00,No,No
date2098,20221043,2022,1,Weekday,Monday,13:10:00,No,No
date2099,20222022,2022,1,Weekend,Sunday,17:58:00,No,No
date2100,20222096,2022,1,Weekend,Sunday,14:15:00,No,No
date2101,20222220,2022,1,Weekday,Wednesday,16:52:00,No,No
date2102,20222013,2022,1,Weekday,Monday,16:30:00,Yes,No
date2103,20222014,2022,1,Weekend,Saturday,01:35:00,No,No
date2104,20225086,2022,1,Weekday,Tuesday,14:43:00,No,No
date2105,20227018,2022,1,Weekday,Thursday,13:05:00,No,No
date2106,20211109,2021,12,Weekend,Sunday,18:45:00,No,No
date2107,20213106,2021,12,Weekend,Friday,21:00:00,Yes,No
date2108,20217032,2021,12,Weekend,Friday,21:00:00,No,No
date2109,20217032,2021,12,Weekend,Friday,21:00:00,No,No
date2110,20211036,2021,12,Weekend,Sunday,19:40:00,No,No
date2111,20212144,2021,12,Weekend,Sunday,21:15:00,Yes,No
date2112,20212144,2021,12,Weekend,Sunday,21:15:00,Yes,No
date2113,20211255,2021,12,Weekend,Friday,19:20:00,No,No
date2114,20212010,2021,12,Weekend,Friday,19:12:00,No,No
date2115,20215019,2021,12,Weekday,Friday,04:11:00,No,No
date2116,20211173,2021,12,Weekend,Saturday,18:25:00,No,No
date2117,20215122,2021,12,Weekend,Saturday,11:02:00,Yes,No
date2118,20211237,2021,12,Weekend,Saturday,10:20:00,No,No
date2119,20212208,2021,12,Weekday,Wednesday,14:35:00,No,No
date2120,20214094,2021,12,Weekend,Saturday,15:00:00,Yes,No
date2121,20211002,2021,12,Weekend,Saturday,04:20:00,No,No
date2122,20215131,2021,12,Weekend,Sunday,06:00:00,No,No
date2123,20212138,2021,12,Weekday,Friday,11:48:00,Yes,No
date2124,20212027,2021,12,Weekday,Monday,10:20:00,Yes,No
date2125,20212027,2021,12,Weekday,Monday,10:20:00,Yes,No
date2126,20212005,2021,12,Weekday,Tuesday,11:49:00,Yes,No
date2127,20215047,2021,12,Weekday,Wednesday,13:20:00,Yes,No
date2128,20215106,2021,12,Weekday,Thursday,16:37:00,Yes,No
date2129,20211133,2021,12,Weekday,Wednesday,10:30:00,No,No
date2130,20211171,2021,12,Weekday,Thursday,10:50:00,Yes,No
date2131,20214055,2021,12,Weekday,Tuesday,07:30:00,No,No
date2132,20211110,2021,12,Weekday,Wednesday,13:50:00,No,No
date2133,20215134,2021,12,Weekday,Friday,06:00:00,No,No
date2134,20211222,2021,12,Weekday,Tuesday,06:25:00,No,No
date2135,20211042,2021,12,Weekday,Thursday,23:10:00,Yes,No
date2136,20212193,2021,12,Weekday,Friday,05:37:00,Yes,No
date2137,20213138,2021,12,Weekday,Thursday,02:00:00,Yes,No
date2138,20211040,2021,12,Weekday,Thursday,21:20:00,Yes,No
date2139,20213012,2021,12,Weekday,Friday,02:00:00,No,No
date2140,20211181,2021,12,Weekday,Wednesday,22:20:00,No,No
date2141,20212168,2021,12,Weekday,Wednesday,18:32:00,No,No
date2142,20211157,2021,12,Weekday,Monday,21:10:00,Yes,No
date2143,20216016,2021,12,Weekday,Wednesday,20:24:00,No,No
date2144,20216013,2021,12,Weekday,Thursday,23:00:00,Yes,No
date2145,20211239,2021,12,Weekday,Tuesday,01:00:00,No,No
date2146,20211071,2021,12,Weekday,Wednesday,05:42:00,No,No
date2147,20211161,2021,12,Weekday,Monday,09:30:00,No,No
date2148,20213218,2021,12,Weekend,Saturday,22:00:00,Yes,No
date2149,20213227,2021,12,Weekday,Wednesday,00:00:00,No,No
date2150,20211035,2021,12,Weekday,Wednesday,09:07:00,No,No
date2151,20218001,2021,12,Weekday,Wednesday,11:25:00,No,No
date2152,20211187,2021,12,Weekday,Friday,08:10:00,No,No
date2153,20213116,2021,12,Weekday,Wednesday,20:00:00,No,No
date2154,20211112,2021,12,Weekday,Monday,19:28:00,No,No
date2155,20214008,2021,12,Weekday,Tuesday,05:40:00,No,No
date2156,20212063,2021,12,Weekday,Wednesday,22:15:00,No,No
date2157,20215022,2021,12,Weekend,Saturday,08:46:00,Yes,No
date2158,20211198,2021,12,Weekday,Friday,12:32:00,No,No
date2159,20212126,2021,12,Weekday,Friday,15:10:00,Yes,No
